data1,data2,output
-0.090740714,0.493785529,1
-0.286655934,0.37646624,1
-0.335486995,0.277191845,1
0.159824942,0.304902306,1
0.742649298,0.659218681,0
-0.283133188,-0.190760261,1
0.343292317,0.140116519,1
0.726418854,-0.482572954,0
-0.379795071,-0.261032575,1
0.273562714,-0.329113806,1
-0.032731796,1.009752077,0
0.923434877,0.041709473,0
0.069729052,0.473494335,1
-0.668871213,0.994936727,0
-0.415984071,-0.239419355,1
0.585860405,-0.809622912,0
0.165019061,0.084759291,1
-0.933996697,0.230618719,0
0.330395708,0.171888328,1
0.168532219,0.567470329,1
0.27122929,-0.320600609,1
0.206024466,0.883788717,0
0.123640755,0.623156213,1
0.431881119,-0.026201818,1
0.084025395,0.441168485,1
-0.670106807,0.459501618,0
0.386345414,-0.021634583,1
0.579095184,-0.859940543,0
-0.251174511,-0.065422117,1
0.338536565,1.011114609,0
0.069915026,1.111687053,0
0.294815961,0.179207287,1
-0.875322494,-0.611056089,0
0.439553741,-0.170075347,1
0.146308351,0.805545388,0
-0.292579275,-0.173735219,1
-0.99250486,-0.47659832,0
-0.305629233,0.993195192,0
-0.596133276,-0.73380142,0
1.025168215,0.207869042,0
-0.288034756,0.393864353,1
0.390991014,0.213205422,1
-0.030671626,-0.433453548,1
0.294170039,-0.361623998,1
-0.041343169,0.327599163,1
-0.439738279,0.284397053,1
0.842999025,-0.455939954,0
0.003430532,-0.323410392,1
-0.966374542,-0.249628652,0
-0.050068978,-0.328862911,1
-0.329027894,0.317271095,1
-0.873899013,0.60903584,0
0.136366519,0.217466919,1
-0.001193393,-0.411413251,1
0.363129688,-0.063633778,1
0.168067537,0.944514487,0
-0.620684845,-0.8121973,0
-0.338920716,-0.034809681,1
0.392509192,-0.050647263,1
0.360476541,-0.091402358,1
-0.055448692,0.399613119,1
-0.555395626,-0.708959255,0
-0.161162087,0.346456763,1
0.167307577,-0.409492915,1
-0.330210465,-0.144302746,1
0.087534576,0.284740599,1
-0.409568624,0.367793132,1
0.211330604,0.944657032,0
0.433276785,-0.949730401,0
0.008271997,0.326902656,1
0.210083511,0.371878487,1
1.062721732,0.251117109,0
-0.795353298,0.517031007,0
1.101919205,-0.056496181,0
0.195348911,-0.432258766,1
0.271036924,0.12589661,1
0.310654815,-0.375683436,1
0.21256967,1.190075491,0
-0.101920128,-0.472125273,1
-0.384962364,-0.077625094,1
-0.350686229,-0.171164391,1
-0.216645706,0.369628772,1
0.639824223,-0.945498971,0
-0.322084927,0.334929994,1
-0.438083936,-0.169165504,1
-0.104188109,0.297000943,1
0.329396329,0.05592925,1
0.290397847,0.277566825,1
0.201192508,0.445696544,1
0.705195503,-0.490752778,0
-0.420108796,-0.418726807,1
0.099726655,0.453393761,1
-0.311912672,0.282225411,1
-0.365908736,-0.85182803,0
-0.07459718,-0.34867102,1
0.344760399,-1.014476129,0
-0.411057653,0.749883966,0
0.409121646,0.669223624,0
-1.13296265,-0.1405718,0
0.44842082,0.172802077,1
0.046991714,0.210325299,1
-0.985102797,-0.049697843,0
0.313002434,-0.180162671,1
-0.06172541,0.234151474,1
-0.65755327,-0.810266942,0
-0.574318132,-0.918609994,0
-0.128210203,0.968168995,0
-0.563239761,0.823407105,0
-0.341320729,0.128955524,1
-0.140388485,0.579795158,1
-0.423355816,-0.899519585,0
-0.303124558,0.952332732,0
-0.635219651,0.76359253,0
-0.129609215,-0.400497541,1
0.296307168,0.140118861,1
-0.122101472,-0.929165431,0
0.377622654,-0.02574765,1
-0.510352334,0.044935608,1
0.28290624,0.399722829,1
-0.101371005,0.447671336,1
-0.625382176,0.143112985,1
-0.656447787,0.728404302,0
0.774341801,-0.419310512,0
-0.998946437,-0.227095092,0
0.865849744,-0.207258093,0
-0.044170888,-0.272504224,1
0.401280704,0.242312716,1
1.003031299,0.170530725,0
-0.047706172,-0.466822124,1
0.361045257,-0.352085822,1
0.300989039,0.185198065,1
-0.372872965,-1.058785627,0
0.101936333,0.816185969,0
-0.338855433,0.768288472,0
0.743548021,0.534714436,0
-0.38962351,-0.265842048,1
0.583088493,0.897870487,0
-0.612786971,-0.995309738,0
0.429547395,0.827886722,0
0.597789176,1.051634395,0
-1.028015627,-0.518578914,0
0.324947673,-0.208544027,1
0.570241532,0.781266871,0
0.251171255,-0.329558533,1
-0.33354214,0.359179554,1
-0.366704244,-0.454288068,1
-0.370041103,0.97955662,0
-0.074830524,-0.338897237,1
-0.782744173,-0.2227831,0
-0.192745548,0.418950583,1
0.44754464,0.186707431,1
0.986428441,0.284729011,0
-0.612283552,0.639105178,0
0.99234336,0.427445672,0
0.42668655,0.261692734,1
0.50975443,-0.870934341,0
-0.457428856,-0.647302469,0
-0.142993838,0.360559292,1
0.485348346,-0.195150616,1
0.21454914,-1.02484269,0
0.243859873,0.311176061,1
-0.148705659,0.404112143,1
-0.9898618,0.692538083,0
0.922572704,0.53433147,0
-0.924188292,-0.371939512,0
-0.549565481,-0.119336143,1
0.862109651,0.375892997,0
-0.862062343,-0.511940637,0
0.41066466,0.14879917,1
0.192881045,0.345505879,1
-0.304949659,-0.873063872,0
-0.240162489,-0.140075616,1
-0.396149151,-0.952183123,0
-0.880602647,-0.306583921,0
0.10009145,-0.516885281,1
1.106680341,-0.122538279,0
-0.201788045,0.150257008,1
-0.474410849,-0.843665503,0
0.969982099,0.238458429,0
0.259158559,-0.989172926,0
1.032601566,0.353710464,0
0.446261459,0.872890623,0
0.28213631,-0.322054768,1
0.979659663,-0.463836694,0
-0.25531157,0.388934169,1
-0.238543496,-0.826228093,0
0.257162356,0.456996322,1
-0.201355627,-0.241630677,1
-0.72860683,0.516175084,0
0.881122032,0.132623742,0
0.308873589,0.423206594,1
-0.111832063,-0.371892787,1
-0.319270431,-0.004698847,1
-0.2040166,-0.345834386,1
-0.61113033,0.775187115,0
-0.393254591,-0.163436184,1
0.246557109,-0.302756126,1
0.260595464,0.197316199,1
-0.172716624,0.819992191,0
0.267077145,0.117081049,1
-0.238561075,0.305104336,1
-0.540544624,0.892152989,0
-0.98765083,-0.529099596,0
-0.450658023,0.820765255,0
-0.670443863,-0.793793208,0
0.687025922,-0.705627881,0
-0.745729098,0.926705694,0
-0.219914784,-0.398192558,1
-0.851246701,0.856855867,0
0.195475034,-0.565264766,1
-0.129344641,0.478535836,1
0.448101054,0.814479542,0
0.331020367,-0.007373568,1
0.292672436,0.481576676,1
0.073422474,0.292134985,1
-0.916638126,-0.542145105,0
0.8682398,0.30660506,0
-0.013859088,-0.962154565,0
-0.487768996,0.693507628,0
-0.176153969,-0.446659085,1
0.272990252,-0.196240683,1
0.060781977,0.399067232,1
-0.031791602,1.023478271,0
-0.30753188,0.295622026,1
0.142414628,-1.018597668,0
0.825180199,0.598222413,0
0.568265061,0.829493225,0
-0.419423968,-0.223323995,1
0.423228742,0.180166723,1
-1.06851981,0.027529826,0
-0.562448831,-0.665117352,0
0.018994091,-0.471741622,1
-0.130443093,0.400537785,1
0.26357735,0.352481439,1
0.074129569,0.887669649,0
0.345457175,0.092047931,1
0.133254976,-0.336731719,1
0.467398574,0.083500329,1
-0.402736494,-0.944424103,0
0.008751455,-0.363475105,1
-0.24830401,0.255043948,1
-0.005612579,0.466929073,1
0.453022414,0.989502927,0
0.393651737,-0.125741165,1
-0.992938205,0.361686074,0
1.017570007,-0.091262505,0
0.321250424,0.262680211,1
0.37777911,-0.231821578,1
0.216010801,0.257263848,1
-0.357636357,-0.35463471,1
-0.258692522,-0.350673822,1
-0.572101826,-0.658270905,0
-0.202093527,0.178146589,1
-0.710406947,-0.769170079,0
0.282210077,-0.379158189,1
-0.095232506,1.079835119,0
0.914929982,-0.533382528,0
0.132093416,0.266287078,1
0.174376009,-0.320780029,1
-0.287047281,0.200412562,1
0.327208334,-0.017727394,1
0.391027242,-0.881067248,0
0.382319869,-0.924924459,0
-0.22865562,-0.29775878,1
0.324832226,-0.793817577,0
-0.695839493,0.608770599,0
-0.045520878,-0.346033061,1
0.235544946,-0.348572932,1
-0.110959396,0.331824957,1
-0.325449094,-0.88254421,0
-0.351356676,0.073368484,1
0.081935844,-0.880639281,0
-0.271868309,-0.39145195,1
0.558910199,-1.086821065,0
0.283295719,0.898042611,0
0.709381305,0.679368195,0
0.108005996,0.520286437,1
0.715370934,-0.897155123,0
0.438255089,0.199050178,1
0.24992955,1.12564042,0
0.401175502,0.847053534,0
0.404817791,0.807940905,0
0.971186279,0.303516791,0
1.073469992,0.118162961,0
0.888706653,-0.839948416,0
-0.531528125,0.701863354,0
0.147009581,0.398175796,1
0.651670019,-0.954025417,0
-0.099160696,-0.295132769,1
-0.741148815,0.571564127,0
-0.295236344,0.127855541,1
-0.367212195,0.022277922,1
-0.410387548,-0.16302137,1
0.938132379,-0.335203607,0
-0.450449276,-0.046042337,1
-0.796904685,-0.435600008,0
0.525247704,-0.853997957,0
-1.009798959,0.281341076,0
0.454756218,0.980861236,0
-0.725723275,-0.023405888,0
-1.074761439,-0.120961089,0
0.242518577,0.851509278,0
-0.002671869,0.550411116,1
-0.174823234,0.388345422,1
0.253811009,-0.227324025,1
-0.897309691,-0.865851936,0
-0.403085937,-0.057025127,1
0.356853555,0.100363566,1
-0.046295457,-0.987409365,0
0.498872871,0.971824397,0
-1.026489031,-0.189450193,0
0.006628295,0.355790248,1
0.139802105,0.372458062,1
-0.371489961,-0.190131486,1
-0.003328162,0.543281073,1
-0.368854131,0.013980107,1
0.426497258,0.325830222,1
-0.279530945,0.199961696,1
0.606060099,-0.081894323,1
-0.957425804,0.308253227,0
-0.11422749,0.235506923,1
-0.155943511,0.484056899,1
0.01753225,0.874406004,0
-0.272454198,-0.329150602,1
0.506085505,0.830684779,0
0.246908547,0.301279049,1
0.953920114,-0.211451157,0
0.441265886,0.87692473,0
0.904873514,-0.242668711,0
-0.88628448,0.068541399,0
0.406554391,-0.043448738,1
0.381515543,0.077595013,1
0.689323846,-0.727363984,0
0.29988386,0.245164229,1
-0.665307019,-0.867184007,0
0.060578583,-0.977822487,0
0.202630502,-0.330843061,1
-0.101252504,0.40150217,1
0.027550527,0.438172668,1
-0.931497268,-0.241521362,0
0.51692332,0.766107084,0
0.155361719,-0.228660361,1
-0.669967982,0.791740617,0
0.183659558,-0.268153995,1
0.473202943,-1.102738238,0
-0.129496097,-0.400972252,1
-0.511312049,-0.69500953,0
-0.994398748,-0.358986616,0
0.357736876,-0.307802497,1
-0.37230629,0.488894236,1
-0.1543719,0.83975574,0
0.126403894,-0.323804614,1
0.483319447,0.02389491,1
0.40630065,0.09647985,1
0.295839363,0.506175397,1
-0.462993412,-0.276431613,1
0.206296831,0.398860733,1
0.064514236,-0.374617088,1
-0.308469502,-0.939621224,0
-0.338929464,-0.718572536,0
0.948178307,-0.287106983,0
-0.986285858,0.050065301,0
0.32439944,-0.447398572,1
-0.276123776,0.327170683,1
-0.316339917,0.013716726,1
-0.480804036,0.05128808,1
0.498313967,0.014305295,1
0.403779548,-0.335540898,1
-0.384294822,0.376281359,1
-0.697023006,0.569886979,0
-0.251578736,-0.476094411,1
0.310028588,-0.05615021,1
0.430019005,0.102524969,1
-0.908894851,-0.281580303,0
0.711303975,0.776865601,0
-0.385024984,0.999199664,0
0.185689442,0.303383952,1
0.020743398,0.327903382,1
-0.079828393,0.368741255,1
-0.497172806,-0.128859224,1
0.448553218,-0.129002135,1
-0.587710028,-0.882901085,0
0.254247749,-0.166465103,1
0.351711384,-0.966777976,0
0.670330374,-0.666397052,0
-0.452222977,-0.295661719,1
-0.297326657,-1.050058178,0
0.142920385,0.392754175,1
-0.69645294,-0.55491444,0
-0.433730928,-0.061452544,1
0.827926854,-0.027302467,0
-0.125369484,1.041887901,0
-0.652792339,-0.874239916,0
0.029118317,0.436115024,1
-0.264664204,-0.390162809,1
0.617714276,0.880595098,0
-0.88348717,-0.49652707,0
-0.962340299,0.456439912,0
-0.471591844,0.116282002,1
-0.257420718,-1.095500136,0
-0.988383137,-0.368398369,0
0.197459788,0.353125831,1
0.670464729,-0.534993469,0
-0.507387248,1.042697172,0
-0.383953281,0.241063124,1
-1.051062053,-0.322063979,0
0.173379436,0.020691337,1
-0.615906496,-0.770165716,0
-0.053093505,-0.451754594,1
-0.606713787,0.039504222,1
0.455170233,0.219434724,1
0.101034533,0.989790352,0
0.402528278,0.066077179,1
0.21268337,0.78983274,0
-0.37950869,-0.686400655,0
0.837907594,0.047757196,0
0.415362446,1.154479714,0
-1.104904871,-0.074172486,0
0.360110619,-0.210855693,1
0.909128751,0.12246446,0
0.423142713,0.099423239,1
0.906865853,-0.49538094,0
0.404425711,0.974794683,0
0.677871958,-0.534648895,0
0.277737452,0.397735036,1
-0.008067942,-1.184139196,0
-0.875059993,0.078025397,0
0.406936106,0.007170871,1
-0.844795673,-0.471274437,0
-0.028813472,0.562360385,1
0.310558546,0.253794094,1
-0.464452625,0.131863803,1
0.742646903,-0.49650601,0
0.750695618,-0.717462981,0
0.29396953,-0.252102576,1
-0.976345591,-0.039170246,0
0.194620564,1.011743795,0
-0.214418748,-0.328445775,1
0.87207462,0.565768016,0
-0.479129077,0.921974514,0
-0.504588222,-0.94654391,0
-0.873112012,-0.258047534,0
-0.629616028,0.036478083,1
1.073668817,-0.053185332,0
0.45701985,-0.010959597,1
0.25659585,0.255179384,1
0.668427426,-0.71990378,0
-0.099141616,0.342778612,1
0.06120874,-0.49061813,1
0.851056125,-0.449119637,0
-0.157146494,-0.428844264,1
-0.458961974,-0.304487707,1
-0.964191349,0.534678873,0
0.184174133,0.255444365,1
0.390038004,-0.431247787,1
-0.33684509,0.056908291,1
-0.647729701,0.556966096,0
-0.223022048,-0.161633831,1
-0.11474076,-0.228624566,1
0.157797946,-0.499604914,1
0.651042075,0.632730629,0
-0.268672546,-0.224006274,1
0.095694757,0.942675661,0
-0.231673737,0.467290466,1
-0.13875835,0.467969549,1
0.176376418,-0.549767493,1
0.817799774,-0.709994222,0
0.993967888,0.14110204,0
1.150999608,0.518682322,0
-0.359489311,0.228453598,1
-0.05501899,0.195989569,1
1.035077851,-0.08733183,0
-0.812801077,-0.59854608,0
-0.359768582,-0.164221642,1
-1.057587787,0.128246708,0
0.194786857,0.987986564,0
0.021339461,-0.465161385,1
-0.729348894,-0.682934079,0
0.55825243,-0.201377126,1
-0.17860736,-0.288478181,1
-0.341084025,-0.119380278,1
-0.037423308,0.286762573,1
0.611433682,-0.75335022,0
0.257111343,0.228285914,1
-0.606184264,-0.983169833,0
0.390878113,-0.984509387,0
-0.231781542,-0.296426592,1
0.689170932,-0.949820434,0
0.555149015,-0.826774335,0
0.275792196,0.408600663,1
0.132565162,-1.035051507,0
0.403136933,0.145999073,1
1.025774813,-0.326864579,0
1.119058719,-0.237230205,0
0.461229301,0.788616539,0
-0.079152868,-0.316424848,1
-0.282330943,-0.446613227,1
-0.945658463,-0.258430445,0
0.046222588,-1.083189941,0
-1.000528791,-0.164898449,0
0.354819837,-0.19099179,1
0.818125243,-0.422914586,0
-0.854185259,0.157311418,0
0.757964235,0.795708988,0
-0.976206996,-0.348999141,0
0.326836748,0.219240588,1
-0.126939747,-0.4063113,1
-0.063610356,-0.429221539,1
-0.046958853,0.392118763,1
0.779870143,0.95017818,0
-0.20168683,-0.349770511,1
-0.944703861,0.015085335,0
1.041228431,-0.04273254,0
-0.558969126,-0.855538159,0
-0.403270771,0.072176259,1
-0.621759717,0.760848287,0
0.050974586,-0.117355677,1
0.306080359,-0.27934146,1
-0.208688628,1.133566862,0
0.438234824,0.083163646,1
0.230141838,0.194688938,1
0.623558266,0.935344839,0
1.07787679,-0.046469132,0
-0.380642552,0.213439283,1
-0.235979696,0.131850844,1
0.339568877,0.870008791,0
-0.960423698,-0.445609584,0
-0.407175957,-0.032677696,1
-0.254966405,0.456496424,1
-0.232508246,-0.950364486,0
0.217565937,0.115045166,1
0.062745713,-0.624139057,1
0.853307214,0.486701776,0
-0.067942441,0.417452594,1
0.005450767,0.935218487,0
-0.840811848,-0.69943882,0
0.8429402,-0.248522999,0
-1.174375656,-0.127697832,0
-0.079673581,-0.883734993,0
1.081903403,0.088055228,0
-0.280871651,-0.180815037,1
-0.148877146,-0.318432237,1
0.056191905,-1.037117928,0
-0.358039846,-1.092549677,0
0.361553352,-0.022102331,1
-0.409369129,0.845644567,0
0.269813302,0.347491964,1
0.17889503,-0.178635764,1
-0.36478175,-0.795930047,0
-0.505966986,0.657622547,0
0.228092711,-0.314477924,1
0.402349508,0.121504595,1
-0.762847532,0.49893447,0
0.225025,0.154859579,1
0.953530077,-0.148261049,0
0.015340793,0.256633577,1
-0.159664213,0.952231896,0
0.591287098,0.692521064,0
-0.042728916,-0.358969471,1
-0.350189681,0.414066379,1
0.481181171,1.099019218,0
-0.059984065,0.365283097,1
-0.889310097,-0.14820122,0
-0.645739866,-0.872524305,0
-1.100118738,-0.492697103,0
-0.394414401,-0.121744085,1
-1.133023562,-0.239396426,0
0.158961796,0.440149989,1
0.164537517,0.338354763,1
0.881290402,0.097902421,0
-0.913988461,0.105222858,0
-0.263756624,-0.20574586,1
-0.675164317,0.887426382,0
-0.110718267,-0.424154373,1
-0.01663471,0.265146027,1
0.87021216,0.664138563,0
-0.13003102,-0.518648028,1
0.15962146,-0.350320047,1
-0.235903653,-0.031474405,1
-0.022807832,-0.21954984,1
-0.819317514,-0.629729925,0
0.122477373,-0.304511269,1
0.585861275,0.849655983,0
-0.282754938,-0.796046436,0
-0.985793763,0.105584026,0
0.109516469,0.419388218,1
-0.095962447,0.473098446,1
-1.069771617,-0.174824875,0
-0.485955035,-0.131785045,1
-0.346670808,-0.119553728,1
-0.361256858,0.238848502,1
-0.392378648,0.412903077,1
-0.343736146,0.110381634,1
-0.334861551,-0.155303589,1
-0.005894478,-0.431482261,1
-0.040421268,0.987667159,0
-0.785720058,0.533395294,0
-0.21605723,0.426879191,1
0.343554797,-0.182660631,1
0.043940595,0.422940546,1
0.045110736,-0.201199236,1
0.898096796,0.045407448,0
0.163973288,-0.693607908,1
-0.247040305,0.459085925,1
0.327961494,-0.161160384,1
0.182742424,0.39615475,1
0.748818834,-0.747819225,0
-0.431104013,-1.106868106,0
0.134030893,-0.272256915,1
0.410888165,0.171539935,1
0.107932086,-0.9333798,0
0.374393628,0.320054448,1
0.110907403,-0.357489681,1
-0.349311448,-0.163826839,1
0.406146349,0.100538198,1
-0.306260447,0.722565491,0
0.321240408,-0.264578409,1
0.097390401,0.395395604,1
0.281664649,-0.371911901,1
0.157283532,-0.517116985,1
0.161781499,0.875910436,0
-0.336041721,-0.31256639,1
0.401592235,-0.264664359,1
-0.849737402,0.022386792,0
-0.327254805,-0.359006805,1
-0.578050869,0.948692402,0
0.886572882,0.47488691,0
0.379279931,-0.081663322,1
0.107195584,0.541236888,1
0.417643236,-0.311802392,1
1.004337846,0.456406623,0
0.286666456,0.894868547,0
0.328401404,-0.274283777,1
0.352846803,0.138863677,1
-0.405998916,0.249696438,1
0.33779547,0.372602212,1
0.746246403,-0.696946684,0
0.204056427,-0.408516791,1
0.434714535,0.208490148,1
0.583566915,-0.944572208,0
0.917797537,-0.011874342,0
-1.200263941,-0.485716737,0
0.82162373,-0.764372095,0
0.20758538,0.39088136,1
0.2361668,0.333366674,1
0.957264658,-0.153146349,0
-0.166862711,0.394530291,1
-0.863150151,-0.258705526,0
-0.176258712,-0.014159578,1
0.950772344,0.310983551,0
0.235809251,-0.986225009,0
0.386027207,-0.172405674,1
-0.805154287,-0.459781576,0
0.291377739,0.306299903,1
0.318092951,-0.158133431,1
0.255627354,0.385486887,1
0.461282962,1.07154305,0
-0.194739338,-0.411951633,1
-0.329365583,0.036776048,1
0.461007204,-0.083042189,1
-0.404325342,0.370236719,1
0.181804001,0.36977567,1
-0.31860421,-0.956531165,0
0.289668152,0.009133881,1
-0.39786951,-0.803916746,0
-0.366189204,-0.276415889,1
-1.052370071,0.265555524,0
0.90976497,-0.578060514,0
0.076577704,-0.446858208,1
0.281728665,-0.903669776,0
1.186665424,0.328802493,0
-0.111645885,0.263263115,1
-1.054569404,0.325524297,0
-1.077461872,0.337465952,0
-0.093362911,-1.132554629,0
0.426072083,0.261263178,1
-0.609790167,0.803565809,0
-0.525591817,-0.210239682,1
-0.544604985,-0.1483869,1
0.94953162,0.027182372,0
-0.069582553,-0.515972488,1
0.39625626,0.284238388,1
0.518972394,-0.118398485,1
0.772152887,0.543395142,0
-0.665891316,-0.106819146,1
0.607166854,0.791428837,0
-0.590754036,0.116913153,1
0.002785382,-0.384709286,1
0.235579277,0.26905672,1
-0.68204983,-0.571935848,0
-0.417301967,-0.00981347,1
-0.52642612,0.138834491,1
0.002156405,0.19780092,1
0.630614019,0.647624077,0
-0.037358304,-0.373290945,1
0.113731867,0.440416039,1
0.058036111,0.352158926,1
0.289408778,-0.095274131,1
-0.497197517,0.91895108,0
-0.265925854,-0.186467029,1
-0.26383774,0.33235523,1
-0.951812824,-0.062773915,0
-0.30278836,-0.241287202,1
-0.51104646,0.918129701,0
0.129414914,-0.392532517,1
0.387372053,0.244796222,1
-0.311957482,0.284657562,1
-0.380630152,-0.110742767,1
-0.833212806,-0.571803653,0
-0.072849588,0.367036817,1
0.903893124,-0.132080229,0
-0.823513994,0.190087596,0
-1.146811933,-0.202714589,0
-0.187157571,-0.331075549,1
-0.512412859,-0.255087214,1
-0.764870386,-0.258886331,0
0.014653765,0.327557369,1
0.356345451,1.127533645,0
0.964101811,0.147361485,0
-0.395176086,0.406866597,1
-0.376234756,-0.157474642,1
-0.859331531,-0.400138451,0
0.72263574,-0.544161103,0
-0.097578195,1.019156114,0
0.978144845,-0.389418733,0
0.390200249,-0.161838952,1
-0.056596571,0.352048674,1
0.735827318,0.706705644,0
-0.410441206,-0.066349363,1
0.429253,0.022347295,1
0.260762989,-0.721516081,0
0.150361168,0.31864003,1
-0.442637356,-0.007580698,1
-0.357852653,0.258563765,1
-0.012465724,0.499139334,1
-0.255795199,0.376219832,1
0.130641171,-0.23994376,1
-0.188915904,-0.399202258,1
-0.93376385,0.39393565,0
-0.316276314,-1.026845677,0
-0.92688606,0.318176311,0
1.052825437,0.178239961,0
-0.25224188,0.169784316,1
0.337600955,0.365967364,1
0.484088072,-0.001307817,1
0.435896443,0.798056062,0
0.141771131,-0.57361873,1
0.19840381,-0.013685162,1
-0.771806821,0.614592173,0
0.067002499,-0.48364646,1
-0.071627963,-0.439268499,1
0.656493806,0.735904395,0
0.423049571,-0.28927051,1
0.490419046,0.117095075,1
0.263986498,0.282867203,1
-0.409935399,0.884004449,0
1.006034963,0.144444557,0
-0.93202192,-0.331735811,0
0.504047479,0.087360656,1
-0.791466371,-0.669548126,0
-0.028915314,-0.343152283,1
-0.525342965,-0.849849389,0
-0.893649494,0.412905939,0
0.045674529,-0.466172246,1
0.897207726,-0.107880562,0
-0.034888862,0.507964945,1
0.923991781,-0.035816629,0
-0.354095945,-0.052128559,1
0.464177749,0.175014135,1
0.245751215,-0.254739269,1
0.105158968,0.543348502,1
-1.111542105,-0.0528819,0
0.941472391,-0.00457431,0
-0.131800876,0.977439882,0
-0.427296807,0.350991459,1
-0.966330712,0.116189312,0
0.600262512,0.594642444,0
-0.295936837,0.379756934,1
0.58931065,0.88724844,0
0.240510623,0.231725309,1
-0.370012294,-0.099056698,1
-0.029510228,-0.966631379,0
0.749923253,0.627632946,0
-0.301632734,-0.284428965,1
-0.665951918,-0.820052841,0
0.817055477,-0.428161005,0
-0.702259429,0.76945911,0
-0.198762583,0.496057599,1
-0.889301935,-0.139243661,0
-0.54083489,0.863341768,0
-0.860605715,-0.434569855,0
-0.947261299,-0.493816488,0
0.383918343,-1.092610585,0
0.389019759,0.302465989,1
-0.13633094,-0.253549077,1
-0.347445121,-0.293624949,1
0.162382642,-0.284031295,1
0.777928274,0.432833013,0
0.848317951,0.551516925,0
0.755648573,0.793319238,0
0.115718387,-0.894571723,0
0.743247421,0.764596897,0
-0.803345896,0.839009388,0
0.319781339,0.836172337,0
0.060925396,0.415879205,1
-0.791335775,0.36489131,0
0.172513009,0.19084256,1
-0.1280393,-0.983319414,0
-1.041940001,0.131220856,0
0.28547739,0.277202958,1
0.70663808,-0.863854976,0
-0.221266995,0.245732749,1
-0.207459856,0.229807245,1
-0.208625056,0.936082845,0
-0.182333279,-0.324934811,1
-0.418430063,1.064822421,0
-0.059753164,1.017762513,0
-0.112951105,-0.383505341,1
0.01137648,-0.346066671,1
-0.176719162,0.998495294,0
-0.333517622,-0.28615034,1
0.505943291,0.034108915,1
0.007633012,0.903644035,0
0.148628795,-1.130627945,0
-0.958572894,-0.65559681,0
0.446245749,-0.021042199,1
-0.029271394,-0.364281168,1
-1.275272103,0.254775637,0
-0.105441861,0.334628423,1
0.529440191,-0.046533678,1
-1.040548373,0.093711674,0
0.172163738,-0.28619212,1
0.408791472,0.444464637,1
-0.879248032,-0.467141172,0
0.519701008,0.108307212,1
-0.396341355,0.081614649,1
0.543392609,0.238001937,1
0.208634465,0.406195202,1
-0.129043153,-0.050566399,1
0.98537846,0.204593049,0
-0.882981349,-0.513640665,0
0.212633723,0.383519754,1
-0.846103139,0.513795597,0
0.010884374,-1.210130755,0
0.215320964,0.363770417,1
-0.845445627,0.255954842,0
0.23360973,-0.872541984,0
0.095807598,0.38187991,1
0.181761476,0.270541248,1
-0.879346957,-0.054843842,0
-0.395792243,-0.352811258,1
0.074564314,-0.960533556,0
0.539654668,0.873544614,0
-0.394165949,-0.498425544,1
-0.312750268,0.026616519,1
-0.185530272,-0.285962559,1
-0.322995237,0.025753728,1
-0.045074467,-0.436974357,1
0.865269002,-0.298933792,0
-0.059935856,-0.301177462,1
0.651580878,-0.533021386,0
0.328124736,0.353148525,1
-0.037003599,0.746402379,0
-0.512007731,0.896371162,0
0.09733617,-0.488146125,1
1.041196073,-0.255540866,0
-0.106386533,0.54165189,1
-0.624433995,0.547307106,0
-0.473853918,-0.042548575,1
1.000447831,-0.151058815,0
-0.922072356,-0.314325547,0
0.249910151,0.24188485,1
1.092669883,0.266256747,0
-0.553346275,0.194567098,1
-0.690431318,0.616747931,0
0.030375231,-0.390892562,1
-0.276024649,-1.061660497,0
-0.800439771,0.607386357,0
1.055412535,0.127568585,0
0.422914695,0.695670039,0
-0.03889653,-0.499330263,1
-0.518809908,0.282624202,1
0.956486889,-0.733106833,0
0.023864748,-0.221665995,1
0.335969831,0.338876922,1
0.873952568,0.24434961,0
0.424440192,-0.876412563,0
-0.473018582,0.139717048,1
0.547439352,0.733673427,0
-0.854444428,-0.37630302,0
-0.74585305,0.830580657,0
0.021324267,1.024065798,0
0.070663671,0.289590518,1
0.319673781,-0.245165948,1
-0.687414498,-0.568112981,0
-0.273203605,0.043608231,1
-0.252721187,-0.411868142,1
-0.521293086,0.075975841,1
-1.068431855,-0.14687842,0
-0.226934614,0.427458134,1
0.726785094,-0.76605286,0
-0.884856295,0.165726394,0
0.012687821,0.315960306,1
-0.08729231,0.371565837,1
0.474472619,-0.835061123,0
0.34458475,0.315016021,1
0.971282352,-0.349786129,0
1.079828373,-0.457017837,0
-0.317064449,-0.299441025,1
0.47531923,-1.040091717,0
0.181582926,-1.074313565,0
0.360247743,0.09950071,1
-0.075408008,-0.200924723,1
0.312252646,0.198043677,1
-0.313999805,-0.191077652,1
0.238521744,0.356788217,1
-1.045577336,0.121488843,0
-0.152506789,-1.067493699,0
0.81669024,-0.127005766,0
0.721531051,-0.428143139,0
-0.932745488,0.331371668,0
0.366695804,0.016385724,1
-0.858323392,-0.04972316,0
-0.351609923,0.757241136,0
0.958407368,-0.278954582,0
0.776731912,-0.906193059,0
-0.51338966,-0.938322071,0
0.086567895,0.398343801,1
-0.118241227,0.176204342,1
-0.968768025,-0.141790706,0
-0.384122958,0.063599387,1
-0.061996495,0.342486274,1
0.103259624,-0.284703523,1
